24802
16943
7961
1658
189
4163
12232
21101
27493
28829
24966
17115
8032
1679
204
4009
12104
20990
27465
28584
16394
2035
2663
17390
28707
23402
7586
56
9528
23214
28502
28401
23263
14662
6049
771
864
6020
14554
24844
28206
15504
1635
3169
18154
28803
22768
6958
49
8190
17049
25121
28880
27504
21116
12212
4132
199
1729
10122
25582
27998
14850
1319
3660
18986
28727
22092
6246
47
3144
10524
19546
26460
29186
26053
18801
9740
2643
281
11211
26120
27458
13488
832
4521
20142
29040
21043
7220
1299
381
4808
13036
21885
27881
28851
24318
16158
5468
461
12224
26655
27032
12537
528
5083
20906
29122
22455
13812
5384
476
1015
6754
15361
23780
28607
28173
22615
13910
5432
577
980
6556
15376
23694
28669
28156
20466
4769
751
12957
27200
26504
11772
364
5920
21793
28815
27111
20204
11357
3648
53
2025
8863
17784
25628
28962
19758
4059
1039
13934
27393
25761
11008
199
6562
20177
26856
29037
25616
18136
9088
2240
57
3480
11100
22288
29064
18802
3647
1325
14877
27776
25384
10168
144
5268
13513
22412
28231
28429
23941
15758
6936
1094
480
6989
22996
28828
18080
3114
1747
15583
28217
24776
9318
364
1283
7297
16035
24375
28685
27978
22106
13174
4887
95
7812
23559
28759
17184
2511
2199
16346
28511
24218
10688
3347
142
2296
9401
18380
25820
29123
26944
19930
11076
3251
53
2344
9239
18182
25885
28897
27048
20083
8985
55
8286
24152
28600
16699
2199
2568
17074
28464
25278
17577
8590
1856
45
3808
11564
20520
27275
29026
23690
7814
29
9373
24952
27986
15550
1636
3147
18227
28492
4419
15562
25575
28684
28300
22694
14153
5760
533
852
6425
15064
23578
28810
22239
6315
251
11176
26067
27309
13710
956
4439
17454
25283
28978
27266
20534
11692
3836
39
1847
8582
19678
29056
21402
5632
447
12076
26738
27127
12718
675
3297
10744
19843
26913
29058
25914
18448
9374
2464
40
3274
10690
19832
26637
29052
26077
18458
9612
2420
19
4831
20506
29154
20593
4935
707
12804
27056
26569
11924
1095
356
4966
13202
21999
27984
28683
24216
16058
7136
495
5448
21225
29043
19783
4238
943
13634
27621
25954
13357
4979
379
1133
7108
15726
24100
28607
27887
22211
11369
311
6214
21988
28938
19055
3715
1247
14575
27891
26893
20145
11121
3504
53
2262
8970
18032
25613
28840
25536
10393
169
7060
22876
28931
18180
3119
1679
15429
27254
29055
25676
17842
9034
2090
47
3555
11250
20127
28286
24980
9694
168
7652
23360
28721
17296
